 time            i(Vmeas)        v(Vout)        
 4.55286885e-07  1.00000000e-05 -2.64668123e-02 
 4.55610857e-07  1.00000000e-05  2.64889183e-02 
 4.55742969e-07  1.00000000e-05 -2.15969880e-02 
 4.55921506e-07  1.00000000e-05  2.04616483e-02 
 4.56106596e-07  1.00000000e-05 -1.89124779e-02 
 4.56468916e-07  1.00000000e-05  1.85824715e-02 
 4.56921441e-07  1.00000000e-05 -1.79386724e-02 
 4.57705298e-07  1.00000000e-05  1.78924921e-02 
 4.58705298e-07  1.00000000e-05 -1.75191444e-02 
 4.59705298e-07  1.00000000e-05  1.75168451e-02 
 4.60705298e-07  1.00000000e-05 -1.71614011e-02 
 4.61705298e-07  1.00000000e-05  1.71528639e-02 
 4.62705298e-07  1.00000000e-05 -1.68131781e-02 
 4.63705298e-07  1.00000000e-05  1.67994966e-02 
 4.64705298e-07  1.00000000e-05 -1.64737213e-02 
 4.65705298e-07  1.00000000e-05  1.64557329e-02 
 4.66705298e-07  1.00000000e-05 -1.61424237e-02 
 4.67705298e-07  1.00000000e-05  1.61207798e-02 
 4.68705298e-07  1.00000000e-05 -1.58187937e-02 
 4.69705298e-07  1.00000000e-05  1.57940073e-02 
 4.70705298e-07  1.00000000e-05 -1.55024279e-02 
 4.71705298e-07  1.00000000e-05  1.54749102e-02 
 4.72705298e-07  1.00000000e-05 -1.51929937e-02 
 4.73705298e-07  1.00000000e-05  1.51631727e-02 
 4.74705298e-07  1.00000000e-05 -1.48902459e-02 
 4.74830298e-07  1.00000000e-05 -2.47267498e-04 
 4.75080298e-07  1.00000000e-05  2.41109054e-04 
 4.75381453e-07  1.00000000e-05 -2.19912706e-04 
 4.75665896e-07  1.00000000e-05  2.40480722e-04 
 4.76081818e-07  1.00000000e-05 -2.17450032e-04 
 4.76664405e-07  1.00000000e-05  2.26125909e-04 
 4.77262701e-07  1.00000000e-05 -8.79319280e-03 
 4.77923598e-07  1.00000000e-05  1.74469773e+00 
 4.78425794e-07  1.00000000e-05  1.84376955e+00 
 4.78975262e-07  1.00000000e-05  1.75799486e+00 
 4.79639838e-07  1.00000000e-05  1.83590014e+00 
 4.80266317e-07  1.00000000e-05  1.76553302e+00 
 4.80654501e-07  1.00000000e-05  1.89337306e+00 
 4.80978047e-07  1.00000000e-05  2.56371016e-02 
 4.81221276e-07  1.00000000e-05 -1.72909171e-02 
 4.81375429e-07  1.00000000e-05  1.51930821e-02 
 4.81536129e-07  1.00000000e-05 -1.31638657e-02 
 4.81709920e-07  1.00000000e-05  1.23563942e-02 
 4.81910992e-07  1.00000000e-05 -1.15415253e-02 
 4.82232273e-07  1.00000000e-05  1.12430438e-02 
 4.82602234e-07  1.00000000e-05 -1.08467336e-02 
 4.83245069e-07  1.00000000e-05  1.07416478e-02 
 4.84245069e-07  1.00000000e-05 -1.05629491e-02 
 4.85245069e-07  1.00000000e-05  1.05191340e-02 
 4.86245069e-07  1.00000000e-05 -1.03480042e-02 
 4.87245069e-07  1.00000000e-05  1.03032415e-02 
 4.88245069e-07  1.00000000e-05 -1.01387914e-02 
 4.89245069e-07  1.00000000e-05  1.00933341e-02 
 4.90245069e-07  1.00000000e-05 -9.93484170e-03 
 4.91245069e-07  1.00000000e-05  9.88888587e-03 
 4.92245069e-07  1.00000000e-05 -9.73578366e-03 
 4.93245069e-07  1.00000000e-05  9.68948072e-03 
 4.94245069e-07  1.00000000e-05 -9.54131759e-03 
 4.95245069e-07  1.00000000e-05  9.49478631e-03 
 4.96245069e-07  1.00000000e-05 -9.35119861e-03 
 4.97245069e-07  1.00000000e-05  9.30453360e-03 
 4.98245069e-07  1.00000000e-05 -9.16522384e-03 
 4.99245069e-07  1.00000000e-05  9.11850180e-03 
 5.00245069e-07  1.00000000e-05 -8.98322303e-03 
 5.01245069e-07  1.00000000e-05  8.93650856e-03 
 5.02245069e-07  1.00000000e-05 -8.80509910e-03 
 5.02370069e-07  1.00000000e-05 -1.45940277e-04 
 5.02620069e-07  1.00000000e-05  1.41604882e-04 
 5.03120069e-07  1.00000000e-05 -1.38020607e-04 
 5.03588868e-07  1.00000000e-05  1.44366398e-04 
 5.04033797e-07  1.00000000e-05 -1.17610666e-04 
 5.04609340e-07  1.00000000e-05  1.33424029e-04 
 5.05308746e-07  1.00000000e-05 -7.15095965e-04 
 5.06113861e-07  1.00000000e-05  1.72622119e+00 
 5.06643880e-07  1.00000000e-05  1.85244397e+00 
 5.07141568e-07  1.00000000e-05  1.74912927e+00 
 5.07857132e-07  1.00000000e-05  1.84160805e+00 
 5.08481239e-07  1.00000000e-05  1.75929752e+00 
 5.08874085e-07  1.00000000e-05  1.87124063e+00 
 5.09207347e-07  1.00000000e-05  2.63667197e-02 
 5.09438736e-07  1.00000000e-05 -1.80034420e-02 
 5.09580815e-07  1.00000000e-05  1.57375774e-02 
 5.09760355e-07  1.00000000e-05 -1.39173050e-02 
 5.09932022e-07  1.00000000e-05  1.30722073e-02 
 5.10150948e-07  1.00000000e-05 -1.22695131e-02 
 5.10464696e-07  1.00000000e-05  1.19481515e-02 
 5.10877885e-07  1.00000000e-05 -1.15571942e-02 
 5.11537695e-07  1.00000000e-05  1.14547338e-02 
 5.12537695e-07  1.00000000e-05 -1.12593591e-02 
 5.13537695e-07  1.00000000e-05  1.12170581e-02 
 5.14537695e-07  1.00000000e-05 -1.10301165e-02 
 5.15537695e-07  1.00000000e-05  1.09865131e-02 
 5.16537695e-07  1.00000000e-05 -1.08069942e-02 
 5.17537695e-07  1.00000000e-05  1.07624008e-02 
 5.18537695e-07  1.00000000e-05 -1.05894920e-02 
 5.19537695e-07  1.00000000e-05  1.05441492e-02 
 5.20537695e-07  1.00000000e-05 -1.03772126e-02 
 5.21537695e-07  1.00000000e-05  1.03313068e-02 
 5.22537695e-07  1.00000000e-05 -1.01698355e-02 
 5.23537695e-07  1.00000000e-05  1.01235129e-02 
 5.24537695e-07  1.00000000e-05 -9.96709887e-03 
 5.25537695e-07  1.00000000e-05  9.92047611e-03 
 5.26537695e-07  1.00000000e-05 -9.76878578e-03 
 5.27537695e-07  1.00000000e-05  9.72195757e-03 
 5.28537695e-07  1.00000000e-05 -9.57471537e-03 
 5.29537695e-07  1.00000000e-05  9.52777892e-03 
 5.30537695e-07  1.00000000e-05 -9.38481193e-03 
 5.31537695e-07  1.00000000e-05  9.32989896e-03 
 5.32510764e-07  1.00000000e-05 -9.22421961e-03 
 5.33421929e-07  1.00000000e-05  1.77722592e+00 
 5.34037868e-07  1.00000000e-05  1.81457691e+00 
 5.34677122e-07  1.00000000e-05  1.78724985e+00 
 5.35511620e-07  1.00000000e-05  1.81017679e+00 
 5.36222514e-07  1.00000000e-05  1.79556564e+00 
 5.36640761e-07  1.00000000e-05  4.54988255e-02 
 5.36938220e-07  1.00000000e-05 -1.40503965e-02 
 5.37220429e-07  1.00000000e-05  1.30592751e-02 
 5.37346957e-07  1.00000000e-05 -9.97470443e-03 
 5.37510224e-07  1.00000000e-05  9.15949184e-03 
 5.37685350e-07  1.00000000e-05 -8.43875394e-03 
 5.38035601e-07  1.00000000e-05  8.22028773e-03 
 5.38398714e-07  1.00000000e-05 -7.92960132e-03 
 5.39124186e-07  1.00000000e-05  7.85331443e-03 
 5.40084942e-07  1.00000000e-05 -7.72836641e-03 
 5.41084942e-07  1.00000000e-05  7.68390604e-03 
 5.42084942e-07  1.00000000e-05 -7.56826424e-03 
 5.43084942e-07  1.00000000e-05  7.52376703e-03 
 5.44084942e-07  1.00000000e-05 -7.41312108e-03 
 5.45084942e-07  1.00000000e-05  7.36871216e-03 
 5.46084942e-07  1.00000000e-05 -7.26240781e-03 
 5.47084942e-07  1.00000000e-05  7.21817667e-03 
 5.48084942e-07  1.00000000e-05 -7.11570826e-03 
 5.49084942e-07  1.00000000e-05  7.07172067e-03 
 5.50084942e-07  1.00000000e-05 -6.97269408e-03 
 5.51084942e-07  1.00000000e-05  6.92899892e-03 
 5.52084942e-07  1.00000000e-05 -6.83310372e-03 
 5.53084942e-07  1.00000000e-05  6.78973780e-03 
 5.54084942e-07  1.00000000e-05 -6.69672658e-03 
 5.55084942e-07  1.00000000e-05  6.65371800e-03 
 5.56084942e-07  1.00000000e-05 -6.56339094e-03 
 5.57084942e-07  1.00000000e-05  6.52076160e-03 
 5.58084942e-07  1.00000000e-05 -6.43296229e-03 
 5.59084942e-07  1.00000000e-05  6.39073096e-03 
 5.60084942e-07  1.00000000e-05 -6.27966784e-03 
 5.60895950e-07  1.00000000e-05  6.23026424e-03 
 5.61744791e-07  1.00000000e-05  1.67130427e+00 
 5.62386141e-07  1.00000000e-05  1.87175192e+00 
 5.62976768e-07  1.00000000e-05  1.72629295e+00 
 5.63681186e-07  1.00000000e-05  1.85948953e+00 
 5.64287388e-07  1.00000000e-05  1.74058258e+00 
 5.64752222e-07  1.00000000e-05  1.84312581e+00 
 5.65143774e-07  1.00000000e-05  2.79840159e-02 
 5.65419307e-07  1.00000000e-05 -1.31158770e-02 
 5.65637454e-07  1.00000000e-05  1.13834140e-02 
 5.65788341e-07  1.00000000e-05 -8.77158798e-03 
 5.65973709e-07  1.00000000e-05  8.03972829e-03 
 5.66146056e-07  1.00000000e-05 -7.31540928e-03 
 5.66490751e-07  1.00000000e-05  7.10575942e-03 
 5.66826310e-07  1.00000000e-05 -6.82675715e-03 
 5.67497426e-07  1.00000000e-05  6.74730702e-03 
 5.68403897e-07  1.00000000e-05 -6.63565503e-03 
 5.69403897e-07  1.00000000e-05  6.59329709e-03 
 5.70403897e-07  1.00000000e-05 -6.49535156e-03 
 5.71403897e-07  1.00000000e-05  6.45323214e-03 
 5.72403897e-07  1.00000000e-05 -6.36023284e-03 
 5.73403897e-07  1.00000000e-05  6.31843270e-03 
 5.74403897e-07  1.00000000e-05 -6.22961478e-03 
 5.75403897e-07  1.00000000e-05  6.18818605e-03 
 5.76403897e-07  1.00000000e-05 -6.10296517e-03 
 5.77403897e-07  1.00000000e-05  6.06194289e-03 
 5.78403897e-07  1.00000000e-05 -5.97986989e-03 
 5.79403897e-07  1.00000000e-05  5.93927761e-03 
 5.80403897e-07  1.00000000e-05 -5.86000480e-03 
 5.81403897e-07  1.00000000e-05  5.81985822e-03 
 5.82403897e-07  1.00000000e-05 -5.74314008e-03 
 5.83403897e-07  1.00000000e-05  5.70344688e-03 
 5.83528897e-07  1.00000000e-05  1.28608593e-04 
 5.83778897e-07  1.00000000e-05 -1.20767898e-04 
 5.84073849e-07  1.00000000e-05  1.26034822e-04 
 5.84352307e-07  1.00000000e-05 -9.33553956e-05 
 5.84715947e-07  1.00000000e-05  1.11132426e-04 
 5.85197126e-07  1.00000000e-05 -9.45834883e-05 
 5.85815263e-07  1.00000000e-05 -5.02653563e-04 
 5.86505585e-07  1.00000000e-05  1.70984968e+00 
 5.86968237e-07  1.00000000e-05  1.85865595e+00 
 5.87398650e-07  1.00000000e-05  1.74361359e+00 
 5.87968630e-07  1.00000000e-05  1.84444329e+00 
 5.88546951e-07  1.00000000e-05  1.75688703e+00 
 5.89056184e-07  1.00000000e-05  1.83310565e+00 
 5.89450436e-07  1.00000000e-05  5.16740171e-02 
 5.89747448e-07  1.00000000e-05 -8.76151076e-03 
 5.90061668e-07  1.00000000e-05  8.76636034e-03 
 5.90190891e-07  1.00000000e-05 -8.51224199e-03 
 5.90337072e-07  1.00000000e-05  8.07452299e-03 
 5.90497880e-07  1.00000000e-05 -7.58727383e-03 
 5.90770422e-07  1.00000000e-05  7.35034853e-03 
 5.91095786e-07  1.00000000e-05 -7.10590501e-03 
 5.91572727e-07  1.00000000e-05  6.98563644e-03 
 5.92295949e-07  1.00000000e-05 -6.86660196e-03 
 5.93295949e-07  1.00000000e-05  6.82284992e-03 
 5.94295949e-07  1.00000000e-05 -6.73218581e-03 
 5.95295949e-07  1.00000000e-05  6.68885430e-03 
 5.96295949e-07  1.00000000e-05 -6.60018802e-03 
 5.97295949e-07  1.00000000e-05  6.55726986e-03 
 5.98295949e-07  1.00000000e-05 -6.47061803e-03 
 5.99295949e-07  1.00000000e-05  6.42811769e-03 
 6.00295949e-07  1.00000000e-05 -6.34347364e-03 
 6.01295949e-07  1.00000000e-05  6.30139661e-03 
 6.02295949e-07  1.00000000e-05 -6.21874148e-03 
 6.03295949e-07  1.00000000e-05  6.17709364e-03 
 6.04295949e-07  1.00000000e-05 -6.09639993e-03 
 6.05295949e-07  1.00000000e-05  6.05518722e-03 
 6.06295949e-07  1.00000000e-05 -5.97642139e-03 
 6.07295949e-07  1.00000000e-05  5.93564957e-03 
 6.08295949e-07  1.00000000e-05 -5.85877418e-03 
 6.09295949e-07  1.00000000e-05  5.81844859e-03 
 6.10295949e-07  1.00000000e-05 -5.74343857e-03 
 6.11295949e-07  1.00000000e-05  5.70356078e-03 
 6.12295949e-07  1.00000000e-05 -5.60640269e-03 
 6.13272687e-07  1.00000000e-05  5.56723645e-03 
 6.14165890e-07  1.00000000e-05  1.69508346e+00 
 6.14674705e-07  1.00000000e-05  1.86961888e+00 
 6.15264122e-07  1.00000000e-05  1.72863834e+00 
 6.16005436e-07  1.00000000e-05  1.85773028e+00 
 6.16669680e-07  1.00000000e-05  1.74174345e+00 
 6.17160955e-07  1.00000000e-05  1.85331057e+00 
 6.17583893e-07  1.00000000e-05  2.03399556e-02 
 6.17841414e-07  1.00000000e-05 -1.24633529e-02 
 6.17957769e-07  1.00000000e-05  9.27121403e-03 
 6.18119738e-07  1.00000000e-05 -7.91251685e-03 
 6.18311225e-07  1.00000000e-05  7.39064822e-03 
 6.18515522e-07  1.00000000e-05 -6.89637336e-03 
 6.18893163e-07  1.00000000e-05  6.72587297e-03 
 6.19292817e-07  1.00000000e-05 -6.51123285e-03 
 6.20092125e-07  1.00000000e-05  6.45176422e-03 
 6.21092125e-07  1.00000000e-05 -6.35651661e-03 
 6.22092125e-07  1.00000000e-05  6.31491635e-03 
 6.23092125e-07  1.00000000e-05 -6.22432602e-03 
 6.24092125e-07  1.00000000e-05  6.18307833e-03 
 6.25092125e-07  1.00000000e-05 -6.09644373e-03 
 6.26092125e-07  1.00000000e-05  6.05559150e-03 
 6.27092125e-07  1.00000000e-05 -5.97237468e-03 
 6.28092125e-07  1.00000000e-05  5.93194563e-03 
 6.29092125e-07  1.00000000e-05 -5.85173228e-03 
 6.30092125e-07  1.00000000e-05  5.81174469e-03 
 6.31092125e-07  1.00000000e-05 -5.73421314e-03 
 6.32092125e-07  1.00000000e-05  5.69467898e-03 
 6.33092125e-07  1.00000000e-05 -5.61957717e-03 
 6.34092125e-07  1.00000000e-05  5.58050421e-03 
 6.35092125e-07  1.00000000e-05 -5.50763368e-03 
 6.36092125e-07  1.00000000e-05  5.46902680e-03 
 6.37092125e-07  1.00000000e-05 -5.39829281e-03 
 6.37217125e-07  1.00000000e-05 -8.96181775e-05 
 6.37467125e-07  1.00000000e-05  8.67903584e-05 
 6.37755522e-07  1.00000000e-05 -7.92429842e-05 
 6.38099320e-07  1.00000000e-05  1.00173150e-04 
 6.38444655e-07  1.00000000e-05 -7.39082279e-05 
 6.38948068e-07  1.00000000e-05  8.62243503e-05 
 6.39541345e-07  1.00000000e-05 -3.45302442e-04 
 6.40175854e-07  1.00000000e-05  1.69302941e+00 
 6.40614010e-07  1.00000000e-05  1.86035564e+00 
 6.41021630e-07  1.00000000e-05  1.74224201e+00 
 6.41515093e-07  1.00000000e-05  1.84415477e+00 
 6.42023596e-07  1.00000000e-05  1.75791167e+00 
 6.42709653e-07  1.00000000e-05  1.83440815e+00 
 6.43217574e-07  1.00000000e-05  3.69297879e-02 
 6.43632173e-07  1.00000000e-05 -5.38305602e-03 
 6.43872352e-07  1.00000000e-05  5.76950549e-03 
 6.43992954e-07  1.00000000e-05 -5.88558581e-03 
 6.44151222e-07  1.00000000e-05  5.65541433e-03 
 6.44355470e-07  1.00000000e-05 -5.40796020e-03 
 6.44573268e-07  1.00000000e-05  5.19627499e-03 
 6.44928915e-07  1.00000000e-05 -5.04582886e-03 
 6.45341773e-07  1.00000000e-05  4.94095328e-03 
 6.46162402e-07  1.00000000e-05 -4.87094855e-03 
 6.47162402e-07  1.00000000e-05  4.83516925e-03 
 6.48162402e-07  1.00000000e-05 -4.77661662e-03 
 6.49162402e-07  1.00000000e-05  4.74126835e-03 
 6.50162402e-07  1.00000000e-05 -4.68375584e-03 
 6.51162402e-07  1.00000000e-05  4.64884143e-03 
 6.52162402e-07  1.00000000e-05 -4.59242977e-03 
 6.53162402e-07  1.00000000e-05  4.55795609e-03 
 6.54162402e-07  1.00000000e-05 -4.50268174e-03 
 6.55162402e-07  1.00000000e-05  4.46865410e-03 
 6.56162402e-07  1.00000000e-05 -4.41453624e-03 
 6.57162402e-07  1.00000000e-05  4.38095858e-03 
 6.58162402e-07  1.00000000e-05 -4.32800373e-03 
 6.59162402e-07  1.00000000e-05  4.29487872e-03 
 6.60162402e-07  1.00000000e-05 -4.24308433e-03 
 6.61162402e-07  1.00000000e-05  4.21041333e-03 
 6.62162402e-07  1.00000000e-05 -4.15978144e-03 
 6.63162402e-07  1.00000000e-05  4.12755146e-03 
 6.64162402e-07  1.00000000e-05 -4.05704861e-03 
 6.65032266e-07  1.00000000e-05  4.03009295e-03 
 6.65928685e-07  1.00000000e-05  1.70170606e+00 
 6.66429306e-07  1.00000000e-05  1.86241438e+00 
 6.67005524e-07  1.00000000e-05  1.73696211e+00 
 6.67770377e-07  1.00000000e-05  1.85154903e+00 
 6.68427149e-07  1.00000000e-05  1.74862094e+00 
 6.68956342e-07  1.00000000e-05  1.84868558e+00 
 6.69400118e-07  1.00000000e-05  1.97680901e-02 
 6.69638183e-07  1.00000000e-05 -1.22190021e-02 
 6.69756314e-07  1.00000000e-05  9.28696210e-03 
 6.69915052e-07  1.00000000e-05 -7.96543425e-03 
 6.70107048e-07  1.00000000e-05  7.45796119e-03 
 6.70314522e-07  1.00000000e-05 -6.97641698e-03 
 6.70686465e-07  1.00000000e-05  6.80267735e-03 
 6.71089437e-07  1.00000000e-05 -6.58929305e-03 
 6.71892165e-07  1.00000000e-05  6.52986119e-03 
 6.72892165e-07  1.00000000e-05 -6.43412622e-03 
 6.73892165e-07  1.00000000e-05  6.39225490e-03 
 6.74892165e-07  1.00000000e-05 -6.30101244e-03 
 6.75892165e-07  1.00000000e-05  6.25948324e-03 
 6.76892165e-07  1.00000000e-05 -6.17208243e-03 
 6.77892165e-07  1.00000000e-05  6.13093876e-03 
 6.78892165e-07  1.00000000e-05 -6.04687821e-03 
 6.79892165e-07  1.00000000e-05  6.00614882e-03 
 6.80892165e-07  1.00000000e-05 -5.92504129e-03 
 6.81892165e-07  1.00000000e-05  5.88474560e-03 
 6.82892165e-07  1.00000000e-05 -5.80628941e-03 
 6.83892165e-07  1.00000000e-05  5.76644055e-03 
 6.84892165e-07  1.00000000e-05 -5.69039854e-03 
 6.85892165e-07  1.00000000e-05  5.65100528e-03 
 6.86892165e-07  1.00000000e-05 -5.57721134e-03 
 6.87892165e-07  1.00000000e-05  5.53827543e-03 
 6.88017165e-07  1.00000000e-05  1.24741290e-04 
 6.88267165e-07  1.00000000e-05 -1.17981787e-04 
 6.88554281e-07  1.00000000e-05  1.20335156e-04 
 6.88845685e-07  1.00000000e-05 -9.03200828e-05 
 6.89184602e-07  1.00000000e-05  1.10619749e-04 
 6.89653411e-07  1.00000000e-05 -9.52127707e-05 
 6.90226798e-07  1.00000000e-05 -3.97296002e-05 
 6.90832257e-07  1.00000000e-05  1.66994898e+00 
 6.91257645e-07  1.00000000e-05  1.85716365e+00 
 6.91656993e-07  1.00000000e-05  1.74600038e+00 
 6.92104937e-07  1.00000000e-05  1.84107655e+00 
 6.92579592e-07  1.00000000e-05  1.76147948e+00 
 6.93249723e-07  1.00000000e-05  1.83209155e+00 
 6.93757046e-07  1.00000000e-05  1.77057857e+00 
 6.94279461e-07  1.00000000e-05  3.55677606e-02 
 6.94546866e-07  1.00000000e-05 -1.89053356e-02 
 6.94745603e-07  1.00000000e-05  1.70482683e-02 
 6.94909311e-07  1.00000000e-05 -1.38770392e-02 
 6.95100947e-07  1.00000000e-05  1.29861116e-02 
 6.95286951e-07  1.00000000e-05 -1.19175721e-02 
 6.95658959e-07  1.00000000e-05  1.16565396e-02 
 6.96026268e-07  1.00000000e-05 -1.12053408e-02 
 6.96760885e-07  1.00000000e-05  1.11241437e-02 
 6.97760885e-07  1.00000000e-05 -1.09228142e-02 
 6.98760885e-07  1.00000000e-05  1.08828716e-02 
 6.99760885e-07  1.00000000e-05 -1.06933569e-02 
 7.00760885e-07  1.00000000e-05  1.06513276e-02 
 7.01760885e-07  1.00000000e-05 -1.04716660e-02 
 7.02760885e-07  1.00000000e-05  1.04281197e-02 
 7.03760885e-07  1.00000000e-05 -1.02568245e-02 
 7.04760885e-07  1.00000000e-05  1.02121719e-02 
 7.05760885e-07  1.00000000e-05 -1.00481057e-02 
 7.06760885e-07  1.00000000e-05  1.00026541e-02 
 7.07760885e-07  1.00000000e-05 -9.84493999e-03 
 7.08760885e-07  1.00000000e-05  9.79892151e-03 
 7.09760885e-07  1.00000000e-05 -9.64687754e-03 
 7.10760885e-07  1.00000000e-05  9.60046927e-03 
 7.11760885e-07  1.00000000e-05 -9.45356007e-03 
 7.12760885e-07  1.00000000e-05  9.40690122e-03 
 7.13760885e-07  1.00000000e-05 -9.26475683e-03 
 7.14760885e-07  1.00000000e-05  9.21098219e-03 
 7.15608661e-07  1.00000000e-05 -9.03517520e-03 
 7.16304420e-07  1.00000000e-05  8.19515606e-02 
 7.16873318e-07  1.00000000e-05  1.71481029e+00 
 7.17424812e-07  1.00000000e-05  1.86969571e+00 
 7.17986206e-07  1.00000000e-05  1.73113390e+00 
 7.18637971e-07  1.00000000e-05  1.85868852e+00 
 7.19192843e-07  1.00000000e-05  1.74317809e+00 
 7.19658903e-07  1.00000000e-05  5.87978780e-02 
 7.19999054e-07  1.00000000e-05 -2.59610020e-02 
 7.20324148e-07  1.00000000e-05  2.58983796e-02 
 7.20455285e-07  1.00000000e-05 -2.14021321e-02 
 7.20632400e-07  1.00000000e-05  2.02922370e-02 
 7.20814268e-07  1.00000000e-05 -1.87696289e-02 
 7.21178004e-07  1.00000000e-05  1.84418502e-02 
 7.21616201e-07  1.00000000e-05 -1.77993204e-02 
 7.22407341e-07  1.00000000e-05  1.77518997e-02 
 7.23407341e-07  1.00000000e-05 -1.73873162e-02 
 7.24407341e-07  1.00000000e-05  1.73818495e-02 
 7.25407341e-07  1.00000000e-05 -1.70336774e-02 
 7.26407341e-07  1.00000000e-05  1.70226092e-02 
 7.27407341e-07  1.00000000e-05 -1.66891305e-02 
 7.28407341e-07  1.00000000e-05  1.66733879e-02 
 7.29407341e-07  1.00000000e-05 -1.63530025e-02 
 7.30407341e-07  1.00000000e-05  1.63333110e-02 
 7.31407341e-07  1.00000000e-05 -1.60247591e-02 
 7.32407341e-07  1.00000000e-05  1.60016872e-02 
 7.33407341e-07  1.00000000e-05 -1.57039640e-02 
 7.34407341e-07  1.00000000e-05  1.56779637e-02 
 7.35407341e-07  1.00000000e-05 -1.53902561e-02 
 7.36407341e-07  1.00000000e-05  1.53616931e-02 
 7.37407341e-07  1.00000000e-05 -1.50833342e-02 
 7.38407341e-07  1.00000000e-05  1.50525927e-02 
 7.39407341e-07  1.00000000e-05 -1.47830378e-02 
 7.39532341e-07  1.00000000e-05 -2.45556804e-04 
 7.39782341e-07  1.00000000e-05  2.37440118e-04 
 7.40062833e-07  1.00000000e-05 -2.24778054e-04 
 7.40407170e-07  1.00000000e-05  2.41677258e-04 
 7.40749605e-07  1.00000000e-05 -2.11351181e-04 
 7.41251839e-07  1.00000000e-05  2.21084665e-04 
 7.41843005e-07  1.00000000e-05 -4.67257134e-04 
 7.42469293e-07  1.00000000e-05  1.69105913e+00 
 7.42901264e-07  1.00000000e-05  1.85986069e+00 
 7.43304706e-07  1.00000000e-05  1.74289366e+00 
 7.43787555e-07  1.00000000e-05  1.84351129e+00 
 7.44286668e-07  1.00000000e-05  1.75868902e+00 
 7.44892466e-07  1.00000000e-05  1.83359840e+00 
 7.45354787e-07  1.00000000e-05  1.77113981e+00 
 7.45848949e-07  1.00000000e-05  3.23358038e-02 
 7.46110065e-07  1.00000000e-05 -1.87253159e-02 
 7.46289002e-07  1.00000000e-05  1.66375485e-02 
 7.46463397e-07  1.00000000e-05 -1.39356461e-02 
 7.46654558e-07  1.00000000e-05  1.30722259e-02 
 7.46843065e-07  1.00000000e-05 -1.20359837e-02 
 7.47220080e-07  1.00000000e-05  1.17803027e-02 
 7.47583701e-07  1.00000000e-05 -1.13263799e-02 
 7.48310945e-07  1.00000000e-05  1.12430412e-02 
 7.49310945e-07  1.00000000e-05 -1.10413153e-02 
 7.50310945e-07  1.00000000e-05  1.10011559e-02 
 7.51310945e-07  1.00000000e-05 -1.08106885e-02 
 7.52310945e-07  1.00000000e-05  1.07685428e-02 
 7.53310945e-07  1.00000000e-05 -1.05875412e-02 
 7.54310945e-07  1.00000000e-05  1.05439407e-02 
 7.55310945e-07  1.00000000e-05 -1.03710361e-02 
 7.56310945e-07  1.00000000e-05  1.03263661e-02 
 7.57310945e-07  1.00000000e-05 -1.01605080e-02 
 7.58310945e-07  1.00000000e-05  1.01150581e-02 
 7.59310945e-07  1.00000000e-05 -9.95543382e-03 
 7.60310945e-07  1.00000000e-05  9.90942359e-03 
 7.61310945e-07  1.00000000e-05 -9.75539841e-03 
 7.62310945e-07  1.00000000e-05  9.70899680e-03 
 7.63310945e-07  1.00000000e-05 -9.56006989e-03 
 7.64310945e-07  1.00000000e-05  9.51342096e-03 
 7.65310945e-07  1.00000000e-05 -9.36924097e-03 
 7.66310945e-07  1.00000000e-05  9.31505925e-03 
 7.67158055e-07  1.00000000e-05 -9.13830957e-03 
 7.67830892e-07  1.00000000e-05  2.65560397e-02 
 7.68427490e-07  1.00000000e-05  1.70773794e+00 
 7.68965603e-07  1.00000000e-05  1.87391742e+00 
 7.69536073e-07  1.00000000e-05  1.72626099e+00 
 7.70249561e-07  1.00000000e-05  1.86257055e+00 
 7.70831976e-07  1.00000000e-05  1.73871142e+00 
 7.71415179e-07  1.00000000e-05  3.96548390e-02 
 7.71715217e-07  1.00000000e-05 -2.59059656e-02 
 7.71900454e-07  1.00000000e-05  2.41711780e-02 
 7.72045544e-07  1.00000000e-05 -2.01546804e-02 
 7.72228133e-07  1.00000000e-05  1.91065215e-02 
 7.72440332e-07  1.00000000e-05 -1.77940898e-02 
 7.72833297e-07  1.00000000e-05  1.75133110e-02 
 7.73252158e-07  1.00000000e-05 -1.68743045e-02 
 7.74089799e-07  1.00000000e-05  1.68373192e-02 
 7.75089799e-07  1.00000000e-05 -1.64908273e-02 
 7.76089799e-07  1.00000000e-05  1.64810687e-02 
 7.77089799e-07  1.00000000e-05 -1.61521675e-02 
 7.78089799e-07  1.00000000e-05  1.61365759e-02 
 7.79089799e-07  1.00000000e-05 -1.58229914e-02 
 7.80089799e-07  1.00000000e-05  1.58026748e-02 
 7.81089799e-07  1.00000000e-05 -1.55024657e-02 
 7.82089799e-07  1.00000000e-05  1.54782605e-02 
 7.83089799e-07  1.00000000e-05 -1.51899196e-02 
 7.84089799e-07  1.00000000e-05  1.51624706e-02 
 7.85089799e-07  1.00000000e-05 -1.48848154e-02 
 7.86089799e-07  1.00000000e-05  1.48546262e-02 
 7.87089799e-07  1.00000000e-05 -1.45867205e-02 
 7.88089799e-07  1.00000000e-05  1.45542730e-02 
 7.89089799e-07  1.00000000e-05 -1.42952214e-02 
 7.90089799e-07  1.00000000e-05  1.42381301e-02 
 7.91016973e-07  1.00000000e-05 -1.40363057e-02 
 7.91871693e-07  1.00000000e-05  1.79728410e+00 
 7.92437432e-07  1.00000000e-05  1.79773608e+00 
